DepMap_ID,CCLE_Name,Primary_Disease,Wang_AML,Achilles_GECKO,Hart_TKOv1,Tzelepis_AML,Avana_Q4_18,Sanger_Q1_19,Avana_Q3_17,HART_shRNA
ACH-001163,CCLFPEDS0001T_KIDNEY,KIDNEY CANCER,0,0,0,0,1,0,0,0
ACH-001164,CCLFPEDS0003T_SOFT_TISSUE,SARCOMA,0,0,0,0,0,0,0,0
ACH-001170,PETA_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-001171,PL45_PANCREAS,PANCREATIC CANCER,0,0,0,0,0,0,0,1
ACH-001173,R262_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,0,0,0,0
ACH-001175,RCC4_KIDNEY,KIDNEY CANCER,0,0,0,0,0,0,0,0
ACH-001182,RPMI6666_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-001183,RT11284_URINARY_TRACT,BLADDER CANCER,0,0,0,0,1,0,1,0
ACH-001184,SCMCRM2_SOFT_TISSUE,SARCOMA,0,0,0,0,0,0,0,0
ACH-001187,SF8657_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-001188,SHSY5Y_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,0,0,0,0
ACH-001189,SJRH30_SOFT_TISSUE,SARCOMA,0,0,0,0,0,0,0,0
ACH-001190,SKMEL2_SKIN,SKIN CANCER,0,0,0,0,0,1,0,0
ACH-001192,SKNEP1_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-000039,SKNMC_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-001194,SKRC31_KIDNEY,KIDNEY CANCER,0,0,0,0,0,0,0,0
ACH-001196,SMSCTR_SOFT_TISSUE,SARCOMA,0,0,0,0,1,0,0,0
ACH-001197,SMZ1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,1,0,0,0
ACH-001198,SNB19_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,0,0,0,0
ACH-001199,SNUC2B_LARGE_INTESTINE,COLON/COLORECTAL CANCER,0,0,0,0,0,0,0,0
ACH-001200,STM9101_SOFT_TISSUE,RHABDOID,0,0,0,0,0,0,0,0
ACH-001201,SUMB002_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,0,0,0,0
ACH-001203,SUPHD1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-001193,SKPNDW_BONE,BONE CANCER,0,0,0,0,0,1,0,0
ACH-001207,TIG3TD_FIBROBLAST,FIBROBLAST,0,0,0,0,0,0,0,0
ACH-001208,TK10_KIDNEY,KIDNEY CANCER,0,0,0,0,0,0,0,0
ACH-001738,CCRFCEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-001210,TTC1240_SOFT_TISSUE,RHABDOID,0,0,0,0,0,0,0,0
ACH-001211,TTC549_SOFT_TISSUE,RHABDOID,0,0,0,0,1,0,0,0
ACH-001212,TTC642_SOFT_TISSUE,RHABDOID,0,0,0,0,0,0,0,0
ACH-001214,U138MG_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,0,0,0,0
ACH-001228,UPCISCC152_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,1,0,0,0
ACH-001230,UT7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-001232,UW228_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,1,0,0,0
ACH-001233,VMRCLCD_LUNG,LUNG CANCER,0,0,0,0,0,1,0,0
ACH-001234,VMRCLCP_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-001239,WM2664_SKIN,SKIN CANCER,0,0,0,0,1,0,1,0
ACH-000930,HCC1569_BREAST,BREAST CANCER,0,0,0,0,0,0,0,0
ACH-001270,127399_SOFT_TISSUE,SARCOMA,0,0,0,0,0,0,0,0
ACH-001272,FUJI_SOFT_TISSUE,SARCOMA,0,0,0,0,0,0,0,0
ACH-001274,SW982_SOFT_TISSUE,SARCOMA,0,0,0,0,1,0,0,0
ACH-001275,SYO1_SOFT_TISSUE,SARCOMA,0,0,0,0,1,0,0,0
ACH-001277,YAMATO_SOFT_TISSUE,SARCOMA,0,0,0,0,0,0,0,0
ACH-001278,BIN67_OVARY,OVARIAN CANCER,0,0,0,0,1,0,0,0
ACH-001279,SCCOHT1_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,0
ACH-001280,SCS214_SOFT_TISSUE,SARCOMA,0,0,0,0,0,0,0,0
ACH-001283,TC106_BONE,BONE CANCER,0,0,0,0,1,0,0,0
ACH-001430,TC138_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-001289,COGAR359_SOFT_TISSUE,RHABDOID,0,0,0,0,1,0,0,0
ACH-001295,Y79_AUTONOMIC_GANGLIA,EYE CANCER,0,0,0,0,0,0,0,0
ACH-001300,CHLA15_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,1,0,0,0
ACH-001301,COGN278_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,1,0,0,0
ACH-001302,COGN305_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,0,0,0,0
ACH-001303,NB1643_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,0,0,0,0
ACH-001306,8305C_THYROID,THYROID CANCER,0,0,0,0,1,0,1,0
ACH-001307,8505C_THYROID,THYROID CANCER,0,0,0,0,0,0,0,0
ACH-001310,HA1E_KIDNEY,KIDNEY CANCER,0,0,0,0,0,0,0,0
ACH-001318,PLCPRF5_LIVER,LIVER CANCER,0,0,0,0,1,0,1,0
ACH-001321,TT_THYROID,THYROID CANCER,0,0,0,0,0,0,0,0
ACH-001322,CME1_SOFT_TISSUE,SARCOMA,0,0,0,0,1,0,0,0
ACH-001328,A431_SKIN,SKIN CANCER,0,0,0,0,1,0,0,0
ACH-001329,ANGMCSS_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,0,0,0,0
ACH-001331,BICR10_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,1,0,0
ACH-001332,BICR78_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,1,0,0
ACH-001333,C33A_CERVIX,CERVICAL CANCER,0,0,0,0,0,0,0,0
ACH-001334,C4I_CERVIX,CERVICAL CANCER,0,0,0,0,0,0,0,0
ACH-001336,CASKI_CERVIX,CERVICAL CANCER,0,0,0,0,0,0,0,0
ACH-001338,CHP134_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,0,0,0,0
ACH-001339,COLO794_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-001340,COV413A_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,0
ACH-001341,DOTC24510_CERVIX,CERVICAL CANCER,0,0,0,0,0,0,0,0
ACH-001344,GIMEN_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,0,1,0,0
ACH-001345,GP5D_LARGE_INTESTINE,COLON/COLORECTAL CANCER,0,0,0,0,0,1,0,0
ACH-001346,H103_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,1,0,0,0
ACH-001350,HTCC3_THYROID,THYROID CANCER,0,0,0,0,0,0,0,0
ACH-001353,JOPACA1_PANCREAS,PANCREATIC CANCER,0,0,0,0,1,0,0,0
ACH-001354,LAN2_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,0,0,0,0
ACH-001355,LAN6_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,0,0,0,0
ACH-001356,MB1_THYROID,THYROID CANCER,0,0,0,0,0,0,0,0
ACH-000934,MDAMB361_BREAST,BREAST CANCER,0,0,0,0,0,1,0,1
ACH-000196,HCC1599_BREAST,BREAST CANCER,0,0,0,0,0,0,0,0
ACH-001359,ME180_CERVIX,CERVICAL CANCER,0,0,0,0,0,0,0,0
ACH-001360,MS751_CERVIX,CERVICAL CANCER,0,0,0,0,0,0,0,0
ACH-001362,NCIH1770_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-001363,NCIH2135_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-001364,NCIH345_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-001365,NCIH847_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-001367,NMB_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,0,0,0,0
ACH-001368,OACM51_OESOPHAGUS,ESOPHAGEAL CANCER,0,0,0,0,1,1,0,0
ACH-001369,OCIC5X_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,0
ACH-001373,OV17R_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,1
ACH-001374,PA1_OVARY,OVARIAN CANCER,0,0,0,0,0,0,0,0
ACH-001375,PACADD119_PANCREAS,PANCREATIC CANCER,0,0,0,0,0,0,0,0
ACH-001376,PACADD135_PANCREAS,PANCREATIC CANCER,0,0,0,0,0,0,0,0
ACH-001377,PACADD137_PANCREAS,PANCREATIC CANCER,0,0,0,0,1,0,0,0
ACH-001378,PACADD159_PANCREAS,PANCREATIC CANCER,0,0,0,0,0,0,0,0
ACH-001379,PACADD161_PANCREAS,PANCREATIC CANCER,0,0,0,0,0,0,0,0
ACH-001380,PACADD165_PANCREAS,PANCREATIC CANCER,0,0,0,0,1,0,0,0
ACH-001382,PACADD188_PANCREAS,PANCREATIC CANCER,0,0,0,0,0,0,0,0
ACH-001383,PWR1E_PROSTATE,PROSTATE CANCER,0,0,0,0,0,0,0,0
ACH-001384,RO82W1_THYROID,THYROID CANCER,0,0,0,0,0,0,0,0
ACH-001385,RPMI2650_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,0,0,0
ACH-001386,SCLC22H_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-000668,HCC70_BREAST,BREAST CANCER,0,0,0,0,0,1,0,1
ACH-000044,MDAMB134VI_BREAST,BREAST CANCER,0,0,0,0,0,0,0,1
ACH-001390,SUM149PT_BREAST,BREAST CANCER,0,0,1,0,0,0,0,1
ACH-001391,SUM159PT_BREAST,BREAST CANCER,0,0,0,0,0,0,0,1
ACH-000818,BT483_BREAST,BREAST CANCER,0,0,0,0,0,0,0,1
ACH-000554,UACC893_BREAST,BREAST CANCER,0,0,0,0,0,1,0,1
ACH-000902,CAL148_BREAST,BREAST CANCER,0,0,0,0,0,0,0,1
ACH-000755,HCC2218_BREAST,BREAST CANCER,0,0,0,0,0,0,0,1
ACH-000691,HCC2157_BREAST,BREAST CANCER,0,0,0,0,0,0,0,0
ACH-001398,SW156_KIDNEY,KIDNEY CANCER,0,0,0,0,0,0,0,0
ACH-001399,SW626_LARGE_INTESTINE,COLON/COLORECTAL CANCER,0,0,0,0,0,1,0,0
ACH-001400,SW954_CERVIX,CERVICAL CANCER,0,0,0,0,0,0,0,0
ACH-001401,SW13_ADRENAL_CORTEX,ADRENAL CANCER,0,0,0,0,0,0,0,0
ACH-001402,SW756_CERVIX,CERVICAL CANCER,0,0,0,0,0,0,0,0
ACH-001358,MDAMB330_BREAST,BREAST CANCER,0,0,0,0,0,0,0,1
ACH-001249,YMB1_BREAST,BREAST CANCER,0,0,0,0,0,0,0,0
ACH-001407,UMUC13_URINARY_TRACT,BLADDER CANCER,0,0,0,0,0,0,0,0
ACH-001408,UMUC14_URINARY_TRACT,BLADDER CANCER,0,0,0,0,0,0,0,0
ACH-001409,UMUC16_URINARY_TRACT,BLADDER CANCER,0,0,0,0,0,0,0,0
ACH-001410,UMUC4_URINARY_TRACT,BLADDER CANCER,0,0,0,0,0,0,0,0
ACH-001411,UMUC5_URINARY_TRACT,BLADDER CANCER,0,0,0,0,0,0,0,0
ACH-001412,UMUC10_URINARY_TRACT,BLADDER CANCER,0,0,0,0,0,0,0,0
ACH-001413,UMUC11_URINARY_TRACT,BLADDER CANCER,0,0,0,0,0,0,0,0
ACH-001414,UMUC6_URINARY_TRACT,BLADDER CANCER,0,0,0,0,0,0,0,0
ACH-001415,UMUC7_URINARY_TRACT,BLADDER CANCER,0,0,0,0,0,0,0,0
ACH-001416,UMUC9_URINARY_TRACT,BLADDER CANCER,0,0,0,0,0,0,0,0
ACH-001417,UMC11_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-001418,UWB1289_OVARY,OVARIAN CANCER,0,0,0,0,0,1,0,0
ACH-001392,SUM185PE_BREAST,BREAST CANCER,0,0,0,0,0,0,0,0
ACH-001397,SUM225CWN_BREAST,BREAST CANCER,0,0,0,0,0,0,0,1
ACH-001425,CCLFPEDS0004T_SOFT_TISSUE,SARCOMA,0,0,0,0,0,0,0,0
ACH-001431,TC205_BONE,BONE CANCER,0,0,0,0,1,0,0,0
ACH-001205,TC32_BONE,BONE CANCER,0,1,0,0,0,0,0,0
ACH-000424,TC71_BONE,BONE CANCER,0,1,0,0,0,1,0,0
ACH-001433,CCLFPEDS0008T_SOFT_TISSUE,SARCOMA,0,0,0,0,0,0,0,0
ACH-001441,921_UVEA,EYE CANCER,0,0,0,0,0,0,0,0
ACH-001442,A388_SKIN,CERVICAL CANCER,0,0,0,0,0,0,0,0
ACH-001443,ASH3_THYROID,THYROID CANCER,0,0,0,0,0,0,0,0
ACH-001450,BLUE1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-001452,BONNA12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-001453,BPH1_PROSTATE,PROSTATE CANCER,0,0,0,0,0,0,0,0
ACH-001454,C10_LARGE_INTESTINE,COLON/COLORECTAL CANCER,0,0,0,0,0,0,0,0
ACH-001456,C125PM_LARGE_INTESTINE,COLON/COLORECTAL CANCER,0,0,0,0,0,0,0,0
ACH-001458,C75_LARGE_INTESTINE,COLON/COLORECTAL CANCER,0,0,0,0,0,0,0,0
ACH-001459,C80_LARGE_INTESTINE,COLON/COLORECTAL CANCER,0,0,0,0,0,0,0,0
ACH-001460,C84_LARGE_INTESTINE,COLON/COLORECTAL CANCER,0,0,0,0,0,0,0,0
ACH-001461,C99_LARGE_INTESTINE,COLON/COLORECTAL CANCER,0,0,0,0,0,0,0,0
ACH-001489,CORL32_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-001490,CORL321_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-001494,EGI1_BILIARY_TRACT,BILE DUCT CANCER,0,0,0,0,0,1,0,0
ACH-001496,ESO26_OESOPHAGUS,ESOPHAGEAL CANCER,0,0,0,0,1,1,0,0
ACH-001497,ESO51_OESOPHAGUS,ESOPHAGEAL CANCER,0,0,0,0,0,1,0,0
ACH-001500,FLO1_OESOPHAGUS,ESOPHAGEAL CANCER,0,0,0,0,0,1,0,0
ACH-001388,SUM102PT_BREAST,BREAST CANCER,0,0,0,0,0,0,0,0
ACH-001517,HEC1_ENDOMETRIUM,ENDOMETRIAL/UTERINE CANCER,0,0,0,0,0,1,0,0
ACH-001519,HEMCSS_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-001521,HKA1_SKIN,HEAD AND NECK CANCER,0,0,0,0,0,0,0,0
ACH-001522,HMY1_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-001523,HSC1_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-001524,HSC5_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-001525,HT3_CERVIX,CERVICAL CANCER,0,0,0,0,0,0,0,0
ACH-001526,HUO9_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-001528,IHH4_THYROID,THYROID CANCER,0,0,0,0,0,0,0,0
ACH-001529,JAR_PLACENTA,ENDOMETRIAL/UTERINE CANCER,0,0,0,0,0,0,0,0
ACH-001530,JEG3_PLACENTA,ENDOMETRIAL/UTERINE CANCER,0,0,0,0,0,0,0,0
ACH-001532,JMURTK2_SOFT_TISSUE,RHABDOID,0,0,0,0,1,0,0,0
ACH-001536,KKU100_BILIARY_TRACT,BILE DUCT CANCER,0,0,0,0,0,0,0,0
ACH-001538,KKU213_BILIARY_TRACT,BILE DUCT CANCER,0,0,0,0,0,0,0,0
ACH-000073,GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-001540,KMLS1_SOFT_TISSUE,LIPOSARCOMA,0,0,0,0,0,0,0,0
ACH-001542,KON_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,1,0,0
ACH-001544,KYAE1_OESOPHAGUS,ESOPHAGEAL CANCER,0,0,0,0,0,1,0,0
ACH-001546,LIM1215_LARGE_INTESTINE,COLON/COLORECTAL CANCER,0,0,0,0,0,0,0,0
ACH-001549,LU135_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-001550,MCC13_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-001551,MCC142_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-001552,MCC26_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-001554,MEL202_UVEA,EYE CANCER,0,0,0,0,0,0,0,0
ACH-001555,MERO14_PLEURA,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-001556,MERO25_PLEURA,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-001557,MERO41_PLEURA,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-001558,MERO48A_PLEURA,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-001559,MERO82_PLEURA,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-001560,MERO83_PLEURA,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-001561,MERO84_PLEURA,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-001562,MERO95_PLEURA,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-001563,MM127_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-001566,MM370_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-001567,MM383_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-001568,MM386_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-001569,MM415_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-001570,MM426_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-001578,NCCIT_TESTIS,EMBRYONAL CANCER,0,0,0,0,0,0,0,0
ACH-001591,NCIH1417_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-001599,NCIH64_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-001603,NH12_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,0,1,0,0
ACH-001605,NO10_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,0,1,0,0
ACH-001606,NO11_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,0,1,0,0
ACH-001607,NOZ_LIVER,GALLBLADDER CANCER,0,0,0,0,0,0,0,0
ACH-001610,NP5_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,0,0,0,0
ACH-001611,NP8_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,0,0,0,0
ACH-000687,CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-000398,RI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-001121,MEC2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-001624,ONDA9_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,0,0,0,0
ACH-001625,OSC19_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,1,0,0
ACH-001626,OSC20_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,1,0,0
ACH-001630,PEO1_OVARY,OVARIAN CANCER,0,0,0,0,0,1,0,1
ACH-001638,RCK8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-000130,NALM19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-001641,SAT_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,0,0,0
ACH-001642,SCC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-001645,SEKI_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-001650,SISO_CERVIX,CERVICAL CANCER,0,0,0,0,0,0,0,0
ACH-001653,SKGT2_STOMACH,GASTRIC CANCER,0,0,0,0,0,0,0,0
ACH-001654,SKGT4_OESOPHAGUS,ESOPHAGEAL CANCER,0,0,0,0,1,1,0,0
ACH-001655,SKN_ENDOMETRIUM,ENDOMETRIAL/UTERINE CANCER,0,0,0,0,0,0,0,0
ACH-001656,SKNO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-001389,SUM1315MO2_BREAST,BREAST CANCER,0,0,0,0,0,0,0,0
ACH-001819,MFM223_BREAST,BREAST CANCER,0,0,0,0,0,1,0,1
ACH-000922,RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-001670,TASK1_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,0,0,0,0
ACH-001673,TFK1_BILIARY_TRACT,BILE DUCT CANCER,0,0,0,0,0,0,0,0
ACH-001674,TGW_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,0,1,0,0
ACH-000405,MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-000583,MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-000914,HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-001680,U698M_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-001514,HCC1008_BREAST,BREAST CANCER,0,0,0,0,0,0,0,1
ACH-000346,JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-001702,VAESBJ_SOFT_TISSUE,SARCOMA,0,0,0,0,0,0,0,0
ACH-000151,JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-001704,VMRCMELG_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-000038,EHEB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-000923,BCP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-001677,U2904_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-001711,PFSK1_CENTRAL_NERVOUS_SYSTEM,BRAIN CANCER,0,0,0,0,0,0,0,0
ACH-001715,CAL72_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-001716,GOTO_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,0,0,0,0
ACH-001639,ROS50_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,1,0,0
ACH-000795,MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-000918,MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-001740,RH28_SOFT_TISSUE,SARCOMA,0,0,0,0,1,0,0,0
ACH-001741,RMS13_SOFT_TISSUE,SARCOMA,0,0,0,0,0,0,0,0
ACH-001743,RC2_SOFT_TISSUE,SARCOMA,0,0,0,0,0,0,0,0
ACH-001745,RHJT_SOFT_TISSUE,SARCOMA,0,0,0,0,1,0,0,0
ACH-001750,TTC442_SOFT_TISSUE,SARCOMA,0,0,0,0,0,0,0,0
ACH-001751,RH36_SOFT_TISSUE,SARCOMA,0,0,0,0,0,0,0,0
ACH-001765,RH4_SOFT_TISSUE,SARCOMA,0,0,0,0,1,0,0,0
ACH-001767,CCLFPEDS0018T_SOFT_TISSUE,FIBROBLAST,0,0,0,0,0,0,0,0
ACH-001861,TGBC1TKB_BILIARY_TRACT,GALLBLADDER CANCER,0,0,0,0,0,0,0,0
ACH-001955,JHC7_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-001956,MUGCHOR1_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-001957,UMCHOR1_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-001958,MS1_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-000995,JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002015,MEL285_UVEA,EYE CANCER,0,0,0,0,0,0,0,0
ACH-002017,OMM1_UVEA,EYE CANCER,0,0,0,0,0,0,0,0
ACH-002020,SKGIIIA_CERVIX,CERVICAL CANCER,0,0,0,0,0,0,0,0
ACH-002029,SAS_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,1,0,0
ACH-002040,HMVII_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
ACH-002043,CA922_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,1,0,0
ACH-002045,HO1U1_UPPER_AERODIGESTIVE_TRACT,HEAD AND NECK CANCER,0,0,0,0,0,1,0,0
ACH-002051,LU134A_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002052,LU139_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002058,ATN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002059,P30OHK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LEUKEMIA,0,0,0,0,0,0,0,0
ACH-002062,SLVL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,LYMPHOMA,0,0,0,0,0,0,0,0
ACH-002067,NOS1_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-002077,LU165_LUNG,LUNG CANCER,0,0,0,0,0,0,0,0
ACH-002083,NB69_AUTONOMIC_GANGLIA,NEUROBLASTOMA,0,0,0,0,0,1,0,0
ACH-002085,HSSYII_LUNG,SARCOMA,0,0,0,0,0,0,0,0
ACH-002204,UCH2_BONE,BONE CANCER,0,0,0,0,0,0,0,0
ACH-000008,A101D_SKIN,SKIN CANCER,0,0,0,0,0,0,0,0
